Acanthastrea,Acrhelia,Acropora,Alveopora,Anacropora,Astrea,Astreopora,Australomussa,Barabattoia,Blastomussa,Bleaching,Cantharellus,Caryophyllia,Catalaphyllia,Caulastrea,Coelastrea,Coeloseris,Coeloseris mayeri,Coscinaraea,Coscinaria,Ctenactis,Culicia,Cycloseris,Cyphastrea,DHW_from_90th_HS>1,Dendrophyllia,Diaseris,Diploastrea,Diploastrea heliopora,Dipsastraea,Distichopora,ENSO,Echinophyllia,Echinopora,Euphyllia,Favia,Favites,Fungia,Galaxea,Gardineroseris,Gardineroseris planulata,Goniastrea,Goniastrea favulus,Goniastrea pectinata,Goniastrea retiformis,Goniopora,Heliofungia,Heliopora,Herpolitha,Heteropsammia,Hydnophora,IOD,Isopora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobactis,Lobophyllia,Merulina,Micromussa,Millepora,Montastrea,Month,Montigyra,Montipora,Moselaya,Mycedium,Oulastrea crispata,Oulophyllia,Oxypora,Pachyseris,Pachyseris rugosa,Palauastrea,Pavona,Pavona clavus,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pleurogyra,Pocillopora,Podabacia,Podobacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Reef_Andaman & Nicobar Islands,Reef_Ashmore Reef north-west Australia,Reef_Christmas Island Indian Ocean,Reef_Cocos Keeling Atolls Indian Ocean,Reef_Gulf of Kachchh,Reef_Gulf of Mannar,Reef_Houtman Abrolhos Islands west Australia,Reef_Kimberley Coast north-west Australia,Reef_Lakshadweep,Reef_Ningaloo Reef and coastal north-west Australia,Reef_Rowley Shoals west Australia,Reef_Scott Reef west Australia,Rhizopsammia,SST@90th_HS,SSTA@90th_HS,SST_MAX,SST_MIN,Salinity,Sandalolitha,Scapophyllia,Seriatopora,Siderastrea,Stylaster,Stylocoeniella,Stylophora,Symphyllia,Trachyphyllia,Tubastrea,Tubipora,Turbinaria,Year,fCO2,pH_total
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,2.9133675,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1.03531775,1,1,1,1,0,0,1,1,0,0,0,9,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.907,0.6533,29.88,27.85,32.8155781875,0,0,1,1,0,0,1,1,0,0,0,1,1997,338.58028375,8.09068546875
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5257,0,0,0,0,0,0,2.9133675,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.03531775,0,1,0,0,0,0,0,1,0,0,0,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28.909333333333333,1.2583366666666669,29.73,28.02,36.487938,0,0,0,1,0,0,0,1,0,0,0,1,1997,400.66675,8.052565
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,2.9133675,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1.03531775,0,1,1,0,0,0,1,1,0,0,0,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.950333333333333,0.5712733333333334,29.9,26.17,34.660736,0,0,1,0,0,0,1,1,0,0,0,1,1997,366.18753,8.073006
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,2.9133675,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1.03531775,0,1,1,0,0,0,1,1,0,0,0,9,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.743,0.7705766666666667,29.44,27.61,35.611874875,0,0,1,0,0,0,1,1,0,0,0,0,1997,360.8121775,8.084623395833333
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,3.18873325,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,2.27434975,1,1,1,1,0,0,1,1,0,0,0,10,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.60709677419355,1.1942000000000002,30.58,27.62,32.5996989375,0,0,1,1,0,0,1,1,0,0,0,1,1997,338.108778125,8.0902760625
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5257,0,0,0,0,0,0,3.18873325,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.27434975,0,1,0,0,0,0,0,1,0,0,0,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28.52548387096774,0.8408645161290322,29.4,27.2,36.443306,0,0,0,1,0,0,0,1,0,0,0,1,1997,396.9301,8.055789
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,3.18873325,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2.27434975,0,1,1,0,0,0,1,1,0,0,0,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.764516129032256,0.7457677419354839,30.0,27.68,34.575027,0,0,1,0,0,0,1,1,0,0,0,1,1997,358.81647,8.07583
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,3.18873325,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.27434975,0,1,1,0,0,0,1,1,0,0,0,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.72483870967742,1.4050709677419355,30.22,28.6,35.587941083333334,0,0,1,0,0,0,1,1,0,0,0,0,1997,361.3246583333334,8.084227979166666
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,3.374354,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,3.31249975,1,1,1,1,0,0,1,1,0,0,0,11,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.28966666666667,1.00231,30.32,28.06,32.53549475,0,0,1,1,0,0,1,1,0,0,0,1,1997,341.428559375,8.087462437500001
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,3.374354,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.31249975,0,1,0,0,0,0,0,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27.27,0.5408033333333333,28.24,24.07,36.446175,0,0,0,1,0,0,0,1,0,0,0,1,1997,379.8312,8.071245
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,3.374354,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3.31249975,0,1,1,0,0,0,1,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.78333333333333,0.7021666666666667,29.59,27.63,34.205025,0,0,1,0,0,0,1,1,0,0,0,1,1997,352.2769,8.073125
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,3.374354,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,3.31249975,0,1,1,0,0,0,1,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.744000000000003,1.1724066666666668,30.39,28.68,35.467304500000004,0,0,1,0,0,0,1,1,0,0,0,0,1997,362.76972125,8.0817890625
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,3.1939956,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,3.934350999999999,1,1,1,1,0,0,1,1,0,0,0,12,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.73064516129032,0.8051290322580645,29.51,26.84,32.60341675,0,0,1,1,0,0,1,1,0,0,0,1,1997,344.425406875,8.08451075
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,3.1939956,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.934350999999999,0,1,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24.70967741935484,-0.2121419354838709,26.66,21.73,36.437363,0,0,0,1,0,0,0,1,0,0,0,1,1997,398.29684,8.054612
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,3.1939956,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3.934350999999999,0,1,1,0,0,0,1,1,0,0,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.07161290322581,1.347967741935484,29.7,27.48,33.852596,0,0,1,0,0,0,1,1,0,0,0,1,1997,350.63742,8.072946
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,3.1939956,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,3.934350999999999,0,1,1,0,0,0,1,1,0,0,0,12,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.498387096774195,1.1144419354838708,30.32,28.38,35.287460833333334,0,0,1,0,0,0,1,1,0,0,0,0,1997,364.0421683333333,8.07999075
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,2.765896,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,3.12098725,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.178709677419352,0.5531516129032258,28.78,25.44,32.709634,0,0,1,1,0,0,1,1,0,0,0,1,1998,340.219884375,8.08851390625
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,2.765896,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.12098725,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23.36806451612903,-0.234416129032258,24.59,19.49,36.391193,0,0,0,1,0,0,0,1,0,0,0,1,1998,394.34296,8.058315
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,2.765896,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3.12098725,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.04903225806451,0.6262677419354838,28.71,26.55,33.571957,0,0,1,0,0,0,1,1,0,0,0,1,1998,343.8684,8.076164
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,2.765896,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,3.12098725,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.14161290322581,1.0379129032258063,29.84,27.84,34.9699605,0,0,1,0,0,0,1,1,0,0,0,0,1998,362.10261291666666,8.079777270833334
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,2.3638315,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,2.57393475,1,1,1,1,0,0,1,1,0,0,0,2,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.270714285714288,0.5040392857142857,28.84,25.77,32.77858475,0,0,1,1,0,0,1,1,0,0,0,1,1998,339.61529625,8.091562625
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,2.3638315,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.57393475,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23.27392857142857,-0.3922571428571428,24.07,19.23,36.333504,0,0,0,1,0,0,0,1,0,0,0,1,1998,379.78772,8.071525
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,2.3638315,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2.57393475,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.437857142857144,0.7009035714285714,29.69,27.51,33.6929,0,0,1,0,0,0,1,1,0,0,0,1,1998,344.64066,8.082465
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,2.3638315,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.57393475,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.203928571428573,0.8831178571428572,29.88,28.04,34.68341645833333,0,0,1,0,0,0,1,1,0,0,0,0,1998,359.5467120833334,8.080597104166666
0,0,1,1,0,0,1,0,0,0,1.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,1.7720838,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,2.3236354,1,1,1,1,0,0,1,1,0,0,0,3,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.97903225806452,0.2310612903225806,30.05,25.92,32.8310201875,0,0,1,1,0,0,1,1,0,0,0,1,1998,350.285814375,8.0804390625
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,1.7720838,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.3236354,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24.306451612903224,-0.3478129032258064,26.46,21.55,36.32303,0,0,0,1,0,0,0,1,0,0,0,1,1998,385.76443,8.06555
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,1.7720838,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2.3236354,0,1,1,0,0,0,1,1,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.476774193548387,0.5950258064516128,30.61,28.78,33.86858,0,0,1,0,0,0,1,1,0,0,0,1,1998,357.8462,8.075367
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,1.7720838,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.3236354,0,1,1,0,0,0,1,1,0,0,0,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.473548387096773,0.4363806451612902,30.56,28.17,34.596331916666664,0,0,1,0,0,0,1,1,0,0,0,0,1998,358.4953183333334,8.081426958333333
0,0,1,1,0,0,1,0,0,0,1.0,1,1,0,0,0,0,1,1,0,0,0,0,1,1.5814,1,0,1,1,1,0,1.28264025,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1.7508025,1,1,1,1,0,0,1,1,0,0,0,4,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30.365,0.6334533333333333,31.28,28.19,32.871227312500004,0,0,1,1,0,0,1,1,0,0,0,1,1998,361.52932875,8.0688406875
1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,1.28264025,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.7508025,0,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27.11466666666667,0.69054,28.77,24.65,36.353806,0,0,0,1,0,0,0,1,0,0,0,1,1998,399.89777,8.053463
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6729,1,0,0,0,1,0,1.28264025,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1.7508025,0,1,1,0,0,0,1,1,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30.61866666666667,1.0674,32.26,29.46,34.035957,0,0,1,0,0,0,1,1,0,0,0,1,1998,358.92175,8.07354
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.89,1,0,0,0,1,0,1.28264025,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1.7508025,0,1,1,0,0,0,1,1,0,0,0,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.73633333333333,1.0592,31.59,29.31,34.70892391666667,0,0,1,0,0,0,1,1,0,0,0,0,1998,364.82219625,8.076186104166666
0,0,1,1,0,0,1,0,0,0,1.0,1,1,0,0,0,0,1,1,0,0,0,0,1,3.9329,1,0,1,1,1,0,0.6629022,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0.5494532,1,1,1,1,0,0,1,1,0,0,0,5,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30.67064516129032,0.9719032258064516,31.92,28.58,32.9601706875,0,0,1,1,0,0,1,1,0,0,0,1,1998,355.091285,8.0758733125
1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8843,0,0,0,0,0,0,0.6629022,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.5494532,0,1,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29.312580645161287,0.8796258064516129,31.05,27.16,36.452442,0,0,0,1,0,0,0,1,0,0,0,1,1998,398.14926,8.054973
0,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5457,1,0,0,0,1,0,0.6629022,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.5494532,0,1,1,0,0,0,1,1,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30.817419354838712,1.307467741935484,32.35,28.62,34.230648,0,0,1,0,0,0,1,1,0,0,0,1,1998,361.21872,8.071669
1,0,1,1,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.7857,1,0,0,0,1,0,0.6629022,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.5494532,0,1,1,0,0,0,1,1,0,0,0,5,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.16548387096774,1.343967741935484,31.85,29.77,34.99702895833334,0,0,1,0,0,0,1,1,0,0,0,0,1998,364.9332058333334,8.077774583333333
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,3.9329,1,0,1,1,1,0,0.0817475,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.37661675,1,1,1,1,0,0,1,1,0,0,0,6,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.51966666666667,0.5148666666666667,30.27,28.22,33.0108645,0,0,1,1,0,0,1,1,0,0,0,1,1998,352.03882375,8.07857625
1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.7043,0,0,0,0,0,0,0.0817475,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.37661675,0,1,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29.652,0.7826133333333334,30.76,27.41,36.52598,0,0,0,1,0,0,0,1,0,0,0,1,1998,395.17496,8.057619
0,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5457,1,0,0,0,1,0,0.0817475,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.37661675,0,1,1,0,0,0,1,1,0,0,0,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30.023333333333333,0.8320166666666666,31.48,25.92,34.31201,0,0,1,0,0,0,1,1,0,0,0,1,1998,375.9397,8.0602
1,0,1,1,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.3314,1,0,0,0,1,0,0.0817475,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.37661675,0,1,1,0,0,0,1,1,0,0,0,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.548,0.73197,31.55,27.87,35.319963875,0,0,1,0,0,0,1,1,0,0,0,0,1998,358.20619375,8.085597291666668
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,3.9329,1,0,1,1,1,0,-0.281129,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.2809715,1,1,1,1,0,0,1,1,0,0,0,7,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.35838709677419,1.080141935483871,30.28,27.51,33.0427095625,0,0,1,1,0,0,1,1,0,0,0,1,1998,346.822698125,8.082660375
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.7043,0,0,0,0,0,0,-0.281129,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.2809715,0,1,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28.72741935483871,0.4783967741935483,29.98,27.27,36.559265,0,0,0,1,0,0,0,1,0,0,0,1,1998,397.14374,8.055842
0,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.5457,1,0,0,0,1,0,-0.281129,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.2809715,0,1,1,0,0,0,1,1,0,0,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.49516129032258,0.8854580645161291,30.3,25.5,34.63957,0,0,1,0,0,0,1,1,0,0,0,1,1998,392.5403,8.048607
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.3314,1,0,0,0,1,0,-0.281129,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.2809715,0,1,1,0,0,0,1,1,0,0,0,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.06290322580645,0.2423096774193548,28.99,26.95,35.461676250000004,0,0,1,0,0,0,1,1,0,0,0,0,1998,359.6795425,8.085048500000001
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.4171,1,0,1,1,1,0,-0.4967089999999999,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.8700964000000001,1,1,1,1,0,0,1,1,0,0,0,8,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.950000000000003,0.933632258064516,29.72,27.48,33.0053065625,0,0,1,1,0,0,1,1,0,0,0,1,1998,342.55487312500003,8.08693084375
