Year,Month,SST_MIN,SST_MAX,SST@90th_HS,SSTA@90th_HS,DHW_from_90th_HS>1,Salinity,pH_total,fCO2,IOD,ENSO,Bleaching,Acanthastrea,Acropora,Alveopora,Astreopora,Cantharellus,Caryophyllia,Coeloseris mayeri,Coscinaraea,Coscinaria,Cyphastrea,Dendrophyllia,Diploastrea,Diploastrea heliopora,Dipsastraea,Echinophyllia,Echinopora,Euphyllia,Favia,Favites,Fungia,Galaxea,Gardineroseris,Gardineroseris planulata,Goniastrea,Goniopora,Heliopora,Hydnophora,Isopora,Leptastrea,Leptoria,Leptoseris,Lobophyllia,Merulina,Montipora,Mycedium,Oulastrea crispata,Oulophyllia,Pachyseris,Pachyseris rugosa,Pavona,Pavona clavus,Pectinia,Platygyra,Plesiastrea,Pocillopora,Podabacia,Podobacia,Porites,Psammocora,Pseudosiderastrea,Seriatopora,Siderastrea,Stylophora,Symphyllia,Turbinaria,Reef_Andaman & Nicobar Islands,Reef_Gulf of Kachchh,Reef_Gulf of Mannar,Reef_Lakshadweep
2018,1,26.03,28.9,28.313548387096777,0.6922032258064517,0.0,33.0703051875,8.05851015625,373.16230125,-0.6797150000000001,-0.424234,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2018,1,19.52,24.15,23.28032258064516,-0.3138677419354839,0.0,36.41168,8.02448,433.8857,-0.6797150000000001,-0.424234,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2018,1,25.67,28.21,27.259677419354837,-0.1518870967741935,0.0,33.88381,8.043964,373.1067,-0.6797150000000001,-0.424234,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2018,1,27.05,28.94,28.43903225806452,0.3051774193548387,0.0,34.877615416666664,8.049081416666667,395.7180804166667,-0.6797150000000001,-0.424234,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2018,2,25.93,29.23,28.56,0.7580321428571429,0.0,32.875047625,8.060102375,372.33656125,-0.6369374999999999,-0.28314425,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2018,2,20.55,25.17,23.462857142857143,-0.2544535714285714,0.0,36.312923,8.03878,416.62872,-0.6369374999999999,-0.28314425,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2018,2,25.65,28.53,27.479285714285712,-0.275375,0.0,33.776936,8.055031,374.34457,-0.6369374999999999,-0.28314425,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2018,2,27.52,29.34,28.75857142857143,0.4434107142857142,0.0,34.58578095833334,8.04944775,393.60021458333335,-0.6369374999999999,-0.28314425,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2018,3,26.98,29.88,29.289354838709677,0.5485612903225807,0.0,32.9776365625,8.0499679375,383.048841875,-0.589252,-0.0113735,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2018,3,23.28,27.42,25.622258064516128,1.4722870967741937,0.0,36.272873,8.037682,418.34494,-0.589252,-0.0113735,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2018,3,27.34,30.73,28.93548387096774,0.0688354838709677,0.0,33.873173,8.043642,393.26505,-0.589252,-0.0113735,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2018,3,28.21,30.39,29.502903225806453,0.4720064516129033,0.0,34.81989458333333,8.047420520833333,397.1077333333333,-0.589252,-0.0113735,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2018,4,28.01,31.03,30.266333333333332,0.5398833333333334,0.1486,33.1463849375,8.03833984375,396.2552975,-0.2303166,0.2452192,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2018,4,25.62,29.72,28.12633333333333,1.7045566666666665,0.0,36.37128,8.026218,433.1362,-0.2303166,0.2452192,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2018,4,28.41,31.91,30.604333333333333,0.8528566666666666,0.7714,33.69842,8.040116,395.45038,-0.2303166,0.2452192,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2018,4,28.93,31.35,30.265,0.5491366666666667,0.0,34.913358708333334,8.0437631875,402.2367308333333,-0.2303166,0.2452192,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2018,5,29.1,32.25,31.00741935483871,1.299716129032258,4.4029,33.1912848125,8.045309125,388.5693425,-0.2113995,0.566414,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2018,5,26.85,30.74,29.47967741935484,1.1876129032258065,0.4943,36.517647,8.024498,436.23856,-0.2113995,0.566414,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2018,5,27.91,31.89,30.453225806451613,0.8067903225806452,0.9171,34.11842,8.041464,398.36737,-0.2113995,0.566414,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2018,5,28.86,31.52,30.5458064516129,0.7433935483870968,0.9143,34.87960954166667,8.0454341875,400.7591420833333,-0.2113995,0.566414,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2018,6,27.49,30.57,29.411,0.4369733333333333,4.4029,33.1082316875,8.0519965,381.250104375,-0.2042445,0.5477302500000001,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2018,6,27.78,30.28,29.662666666666667,0.83328,0.9357,36.469013,8.035826,422.55466,-0.2042445,0.5477302500000001,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2018,6,24.61,30.72,29.477333333333338,0.51345,0.9171,34.485165,8.036719,405.8901,-0.2042445,0.5477302500000001,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2018,6,27.96,30.42,29.223000000000003,0.3973533333333333,0.9143,35.282904458333334,8.055178604166667,391.8079675,-0.2042445,0.5477302500000001,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2018,7,27.86,29.46,28.733548387096775,0.6388612903225807,4.4029,33.1601435625,8.05495675,376.87156375,-0.1202316,0.6642578,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2018,7,27.32,30.75,29.243548387096773,0.9725193548387095,1.8771,36.653133,8.027686,432.56546,-0.1202316,0.6642578,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2018,7,23.7,30.38,29.39258064516129,0.8903677419354838,0.9171,34.587383,8.020242,423.25842,-0.1202316,0.6642578,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2018,7,26.74,29.11,28.359354838709677,0.4432032258064516,0.9143,35.76152845833334,8.054612520833333,394.5744395833333,-0.1202316,0.6642578,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2018,8,27.46,28.85,28.356129032258064,0.4015935483870968,3.6671,32.9705115,8.05892115625,372.4347075,-0.4479822499999999,0.81018,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2018,8,26.6,28.62,28.09774193548387,0.3941258064516129,1.8771,36.5377,8.025752,434.73706,-0.4479822499999999,0.81018,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2018,8,22.47,30.34,28.80258064516129,0.3796225806451613,0.0,34.81777,8.032614,408.4486,-0.4479822499999999,0.81018,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2018,8,26.17,28.58,27.969354838709677,0.2139774193548387,0.6243,35.68697541666666,8.053380541666668,395.80606416666666,-0.4479822499999999,0.81018,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2018,9,27.38,29.79,28.725,0.5274366666666667,0.0,32.869966500000004,8.06025559375,370.539266875,-0.1523079999999999,0.9913566,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2018,9,24.39,29.11,27.940333333333335,0.02963,1.2386,36.408028,8.030405,427.26788,-0.1523079999999999,0.9913566,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2018,9,24.33,31.08,29.218666666666667,0.8362433333333333,0.0,34.538643,8.046343,399.01102,-0.1523079999999999,0.9913566,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2018,9,27.02,30.75,28.933666666666667,0.9205266666666668,0.0,35.84490533333334,8.05103925,399.15580125,-0.1523079999999999,0.9913566,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2018,10,28.26,30.56,29.484193548387097,1.1270225806451613,0.0,32.776872375,8.0555760625,374.653040625,-0.088908,1.1591795,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2018,10,25.44,29.91,28.95096774193549,0.9859741935483872,0.0,36.350975,8.033314,423.97736,-0.088908,1.1591795,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2018,10,27.48,30.97,29.42064516129032,1.327632258064516,0.0,34.527927,8.049709,394.7229,-0.088908,1.1591795,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2018,10,28.57,30.07,29.530967741935484,1.2149225806451611,0.0,35.806521458333336,8.050978041666667,399.2657816666666,-0.088908,1.1591795,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2018,11,27.99,29.84,29.187666666666665,0.92668,0.0,32.6630495625,8.0537649375,376.406374375,-0.2155915,1.22659875,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2018,11,24.84,28.95,28.03966666666667,1.3382366666666667,0.0,36.678665,8.033829,423.62518,-0.2155915,1.22659875,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2018,11,27.42,29.24,28.654666666666667,0.5946733333333333,0.0,34.46707,8.04162,392.6696,-0.2155915,1.22659875,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2018,11,28.5,30.25,29.647666666666662,1.1162166666666666,0.0,35.73401979166667,8.0491970625,400.1289758333333,-0.2155915,1.22659875,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2018,12,27.17,29.53,28.950322580645164,1.0200709677419355,0.0,32.61440575,8.05026084375,380.379490625,-0.2888018,1.1415894,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2018,12,19.96,27.06,25.266129032258064,0.3245032258064516,0.0,36.697983,8.022065,437.24918,-0.2888018,1.1415894,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2018,12,26.61,29.05,28.08225806451613,0.3772612903225806,0.0,33.40936,8.039338,387.70905,-0.2888018,1.1415894,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2018,12,27.87,29.65,29.240645161290324,0.8706258064516129,0.0,35.67820566666666,8.046392333333333,403.8475995833333,-0.2888018,1.1415894,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2019,1,26.68,28.9,28.470967741935485,0.8337935483870967,0.0,32.521788125,8.053146374999999,376.695103125,0.2918265,1.126987,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2019,1,18.28,24.97,23.593225806451613,-0.0202999999999999,0.0,36.44079,8.027652,429.55984,0.2918265,1.126987,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2019,1,25.36,28.11,27.17774193548387,-0.1629258064516129,0.0,33.769337,8.038949,381.58743,0.2918265,1.126987,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2019,1,27.6,29.19,28.705806451612904,0.5995774193548387,0.0,35.20274783333333,8.048047375000001,398.5300945833333,0.2918265,1.126987,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2019,2,26.29,29.13,28.726785714285715,0.9214464285714286,0.0,32.5635644375,8.057163625,374.774094375,0.55836675,1.24694325,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2019,2,18.54,24.08,22.977857142857143,-0.7337321428571428,0.0,36.28313,8.037198,417.9445,0.55836675,1.24694325,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2019,2,26.44,29.54,27.875357142857144,0.0473464285714285,0.0,33.78862,8.044009,384.84937,0.55836675,1.24694325,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2019,2,27.57,29.16,28.73785714285714,0.4171749999999999,0.0,35.03608933333333,8.049918979166668,395.4054283333333,0.55836675,1.24694325,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2019,3,26.33,30.26,29.379032258064516,0.6026516129032259,0.0,32.5595003125,8.044821,386.627033125,0.425015,1.1935555,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2019,3,20.78,26.43,24.143870967741936,-0.4425903225806452,0.0,36.34693,8.035515,420.732,0.425015,1.1935555,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2019,3,27.95,30.7,29.421612903225807,0.5492322580645161,0.0,33.82792,8.034774,403.77643,0.425015,1.1935555,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2019,3,27.35,30.36,29.126129032258063,0.1015193548387096,0.0,35.03976004166667,8.0470656875,399.0275695833333,0.425015,1.1935555,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2019,4,28.18,31.68,30.526666666666664,0.8145933333333333,1.0114,32.714722,8.0319898125,402.12528375,0.6209589999999999,1.07512075,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2019,4,24.04,29.13,27.624333333333333,1.1880033333333333,0.0,36.48566,8.027339,431.65628,0.6209589999999999,1.07512075,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2019,4,29.25,32.43,31.312,1.2993833333333331,4.1729,34.150505,8.037327,400.28757,0.6209589999999999,1.07512075,1.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2019,4,28.96,31.19,30.344,0.6600066666666666,0.0,35.18857354166666,8.044836395833334,402.68468458333336,0.6209589999999999,1.07512075,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2019,5,29.45,31.17,30.35838709677419,0.6729032258064516,1.0114,32.7390436875,8.04103875,392.152160625,0.32629775,0.968231,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2019,5,26.51,30.27,29.06677419354839,0.8258677419354838,0.4586,36.675854,8.030134,429.39963,0.32629775,0.968231,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2019,5,27.52,31.67,30.338709677419356,0.5851677419354838,4.3186,34.252457,8.036776,401.9808,0.32629775,0.968231,1.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
2019,5,29.25,30.93,30.401612903225807,0.5950193548387096,0.0,35.290515,8.0459241875,402.6919608333333,0.32629775,0.968231,0.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1
2019,6,28.52,30.83,29.889,0.9342566666666666,1.0114,32.96340175,8.04969640625,383.31913875,0.4697517999999999,0.7478194,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
2019,6,27.69,31.01,30.157333333333337,1.3436533333333334,4.7757,36.73111,8.031134,428.78238,0.4697517999999999,0.7478194,0.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
2019,6,26.64,30.78,29.859,1.2106466666666666,4.3186,34.257927,8.031173,407.6277,0.4697517999999999,0.7478194,0.0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
